Model	Solver	Time	nbVars	nbExpr	density
supportcase14	CPLEX	14948125	304	235	0.9769736842105263
supportcase14	HiGHS	38503458	304	235	0.9769736842105263
supportcase14	SCIP	200160625	304	235	0.9769736842105263
supportcase14	ojAlgo-MIP	18174084	304	235	0.9769736842105263
supportcase16	CPLEX	9908292	319	131	0.9780564263322884
supportcase16	HiGHS	31802125	319	131	0.9780564263322884
supportcase16	SCIP	59827000	319	131	0.9780564263322884
supportcase16	ojAlgo-MIP		319	131	0.9780564263322884
timtab1	CPLEX	9521541458	397	172	0.3224181360201511
timtab1	HiGHS	28698454917	397	172	0.3224181360201511
timtab1	SCIP	27494823459	397	172	0.3224181360201511
timtab1	ojAlgo-MIP		397	172	0.3224181360201511
timtab1CUTS	CPLEX	6635661000	397	372	0.3224181360201511
timtab1CUTS	HiGHS	37082236542	397	372	0.3224181360201511
timtab1CUTS	SCIP	61153971250	397	372	0.3224181360201511
timtab1CUTS	ojAlgo-MIP		397	372	0.3224181360201511
vpm1	CPLEX	5098417	378	235	0.4444444444444444
vpm1	HiGHS	10085875	378	235	0.4444444444444444
vpm1	SCIP	12891417	378	235	0.4444444444444444
vpm1	ojAlgo-MIP		378	235	0.4444444444444444
vpm2	CPLEX	59484708	378	235	0.4444444444444444
vpm2	HiGHS	1088042208	378	235	0.4444444444444444
vpm2	SCIP	1197274083	378	235	0.4444444444444444
vpm2	ojAlgo-MIP		378	235	0.4444444444444444
